"id","category_id","category","name","manufacturer","url","min_price","max_price","average_rating","review_count","review_tags","review_rating_distribution","review_platform_distribution","price_trend","specifications","conformity_certification","safety_certification","product_code","updated_at","unit_price"
279,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아면봉/구급용품,에이치에스메디팜 웰천사 순면 멸균 유아 면봉 120개입 (1개),에이치에스메디팜,https://prod.danawa.com/info/?pcode=20834693&cate=16349249,2640,2820,4.60,41,"{면봉,저렴,가격,아기,만족,신생아,비앤비,품질,포장,유아용,어른,애기,추천,출산,코딱지,신생아용}","{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 9, ""5"": 31}","{""옥션"": 6, ""G마켓"": 27, ""11번가"": 5, ""롯데홈쇼핑"": 3}","[{""date"": ""25.11.04"", ""price"": 2580, ""period"": ""1개월""}, {""date"": ""11.04"", ""price"": 2580, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 2580, ""period"": ""6개월""}, {""date"": ""25.06"", ""price"": 2580, ""period"": ""12개월""}, {""date"": ""24.09"", ""price"": 2550, ""period"": ""24개월""}]","{""품목"": {""품목"": ""유아면봉""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""에이치에스메디팜"", ""등록년월"": ""2021년 06월"", ""제조회사"": ""에이치에스메디팜""}",,,"20834693",2025-11-27 03:33:40.884,"22원/1개"
280,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아면봉/구급용품,이지스 이지스 순면 신생아 유아 멸균 면봉 200개입 (5개),이지스코리아 이지스,https://prod.danawa.com/info/?pcode=20848118&cate=16349249,7500,8430,4.40,7,{},"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 0, ""5"": 5}","{""옥션"": 1, ""G마켓"": 2, ""위메프"": 3, ""인터파크"": 1}","[{""date"": ""25.11.04"", ""price"": 7500, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 7500, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 7500, ""period"": ""6개월""}, {""date"": ""25.07"", ""price"": 7500, ""period"": ""12개월""}, {""date"": ""25.07"", ""price"": 7500, ""period"": ""24개월""}]","{""품목"": {""품목"": ""유아면봉""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""이지스코리아 이지스"", ""등록년월"": ""2019년 12월"", ""제조회사"": ""이지스코리아 이지스""}",,,"20848118",2025-11-27 03:35:14.715,
281,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아면봉/구급용품,마이비 마이비 신생아용 면봉 300P 유아용 면봉 300P,아벤트코리아,https://prod.danawa.com/info/?pcode=26612513&cate=16349249,5100,12540,4.60,22,{},"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 4, ""5"": 16}","{""GS샵"": 1, ""11번가"": 4, ""위메프"": 9, ""CJ온스타일"": 4, ""롯데마트(ZETTA)"": 4}","[{""date"": ""25.11.04"", ""price"": 4670, ""period"": ""1개월""}, {""date"": ""09.16"", ""price"": 1430, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 1430, ""period"": ""6개월""}, {""date"": ""25.09"", ""price"": 1430, ""period"": ""12개월""}, {""date"": ""25.09"", ""price"": 1430, ""period"": ""24개월""}]","{""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아벤트코리아"", ""등록년월"": ""2019년 09월"", ""제조회사"": ""아벤트코리아""}",,,"26612513",2025-11-27 03:37:00.152,
282,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,포프베베 다기능 아기비데,포프베베,https://prod.danawa.com/info/?pcode=20788298&cate=16355086,68200,68200,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 68200, ""period"": ""1개월""}, {""date"": ""09.16"", ""price"": 64500, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 64500, ""period"": ""6개월""}, {""date"": ""25.09"", ""price"": 64500, ""period"": ""12개월""}, {""date"": ""25.09"", ""price"": 64500, ""period"": ""24개월""}]","{""재질"": {""재질"": ""PE,PP""}, ""품목"": {""품목"": ""아기비데""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""포프베베"", ""대상연령"": {""대상연령"": ""등받침대(~12개월),힙시트(~36개월)""}, ""등록년월"": ""2022년 06월"", ""제조회사"": ""포프베베""}",,,"20788298",2025-11-27 03:39:38.603,
283,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,두리 펭귄 비데겸용 아기변기커버+두리 디딤대 세트,두리,https://prod.danawa.com/info/?pcode=20832518&cate=16355086,37710,54000,4.60,44,{},"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 8, ""5"": 34}","{""GS샵"": 12, ""G마켓"": 6, ""11번가"": 9, ""롯데ON"": 5, ""위메프"": 2, ""홈&쇼핑"": 2, ""인터파크"": 6, ""CJ온스타일"": 2}","[{""date"": ""25.11.04"", ""price"": 35620, ""period"": ""1개월""}, {""date"": ""11.04"", ""price"": 35620, ""period"": ""3개월""}, {""date"": ""25.11"", ""price"": 35620, ""period"": ""6개월""}, {""date"": ""25.04"", ""price"": 33020, ""period"": ""12개월""}, {""date"": ""24.06"", ""price"": 30900, ""period"": ""24개월""}]","{""품목"": {""품목"": ""유아변기커버 + 디딤대""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""두리"", ""등록년월"": ""2022년 04월"", ""제조회사"": ""두리""}",,,"20832518",2025-11-27 03:41:32.004,
284,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,아이엘 노르디코 유아용 변기,아이엘,https://prod.danawa.com/info/?pcode=20797892&cate=16355086,13400,28600,5.00,3,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}","{""G마켓"": 3}","[{""date"": ""25.11.04"", ""price"": 13400, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 13400, ""period"": ""3개월""}, {""date"": ""25.07"", ""price"": 13400, ""period"": ""6개월""}, {""date"": ""24.12"", ""price"": 13340, ""period"": ""12개월""}, {""date"": ""24.03"", ""price"": 12570, ""period"": ""24개월""}]","{""품목"": {""품목"": ""유아변기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아이엘"", ""등록년월"": ""2020년 07월"", ""제조회사"": ""아이엘""}",,,"20797892",2025-11-27 03:43:02.619,
285,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,아이팜 이지두잉 프리미엄 포티 유아변기,에스엠코프 아이팜,https://prod.danawa.com/info/?pcode=20835149&cate=16355086,37020,42900,4.50,22,{},"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 5, ""5"": 16}","{""옥션"": 3, ""G마켓"": 7, ""11번가"": 7, ""홈&쇼핑"": 5}","[{""date"": ""25.11.04"", ""price"": 35570, ""period"": ""1개월""}, {""date"": ""10.28"", ""price"": 33660, ""period"": ""3개월""}, {""date"": ""25.10"", ""price"": 33660, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 28900, ""period"": ""12개월""}, {""date"": ""24.12"", ""price"": 26640, ""period"": ""24개월""}]","{""재질"": {""재질"": ""PU,TPR""}, ""크기"": {""크기"": ""31.3x29x36cm""}, ""품목"": {""품목"": ""유아변기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""에스엠코프 아이팜"", ""대상연령"": {""대상연령"": ""1~6세""}, ""등록년월"": ""2022년 04월"", ""제조회사"": ""에스엠코프 아이팜"", ""성인변기장착가능"": {""O"": true}}",,,"20835149",2025-11-27 03:44:42.580,
286,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,톨스토이 디딤대겸용 펭귄변기,톨스토이,https://prod.danawa.com/info/?pcode=20809088&cate=16355086,22000,32500,4.60,333,{},"{""1"": 2, ""2"": 0, ""3"": 25, ""4"": 65, ""5"": 241}","{""옥션"": 29, ""G마켓"": 42, ""SSG.COM"": 3, ""11번가"": 22, ""인터파크"": 4}","[{""date"": ""25.11.04"", ""price"": 22000, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 22000, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 22000, ""period"": ""6개월""}, {""date"": ""24.12"", ""price"": 22000, ""period"": ""12개월""}, {""date"": ""24.12"", ""price"": 19360, ""period"": ""24개월""}]","{""품목"": {""품목"": ""유아변기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""톨스토이"", ""등록년월"": ""2017년 02월"", ""제조회사"": ""톨스토이""}",,,"20809088",2025-11-27 03:47:01.358,
287,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,아이팜 이지두잉 베이비 포티 아기변기,에스엠코프 아이팜,https://prod.danawa.com/info/?pcode=20827730&cate=16355086,23310,25900,4.70,9600,{},"{""1"": 34, ""2"": 29, ""3"": 285, ""4"": 1175, ""5"": 8077}","{""GS샵"": 4, ""옥션"": 3, ""G마켓"": 26, ""SSG.COM"": 9, ""11번가"": 11, ""롯데ON"": 5, ""위메프"": 2, ""홈&쇼핑"": 3, ""신세계몰"": 11, ""인터파크"": 1, ""CJ온스타일"": 4, ""롯데홈쇼핑"": 2, ""신세계라이브쇼핑"": 14, ""이마트인터넷쇼핑몰"": 5}","[{""date"": ""25.11.04"", ""price"": 22588, ""period"": ""1개월""}, {""date"": ""11.04"", ""price"": 22588, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 21280, ""period"": ""6개월""}, {""date"": ""25.06"", ""price"": 21280, ""period"": ""12개월""}, {""date"": ""24.03"", ""price"": 18740, ""period"": ""24개월""}]","{""재질"": {""재질"": ""PP,TPR""}, ""품목"": {""품목"": ""유아변기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""에스엠코프 아이팜"", ""대상연령"": {""대상연령"": ""12~48개월""}, ""등록년월"": ""2018년 08월"", ""제조회사"": ""에스엠코프 아이팜""}",,,"20827730",2025-11-27 03:49:25.427,
288,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,릴린서 릴린저 펭귄 아기비데,릴린서,https://prod.danawa.com/info/?pcode=20840021&cate=16355086,152770,172920,4.60,84,{},"{""1"": 3, ""2"": 0, ""3"": 4, ""4"": 13, ""5"": 64}","{""옥션"": 4, ""G마켓"": 37, ""11번가"": 13, ""위메프"": 17, ""신세계몰"": 5, ""인터파크"": 8}","[{""date"": ""25.11.25"", ""price"": 9900, ""period"": ""1개월""}, {""date"": ""11.25"", ""price"": 9900, ""period"": ""3개월""}, {""date"": ""25.11"", ""price"": 9900, ""period"": ""6개월""}, {""date"": ""25.11"", ""price"": 9900, ""period"": ""12개월""}, {""date"": ""25.11"", ""price"": 9900, ""period"": ""24개월""}]","{""재질"": {""재질"": ""PP,TPR""}, ""크기"": {""크기"": ""34x46x19cm""}, ""품목"": {""품목"": ""아기비데""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""릴린서"", ""대상연령"": {""대상연령"": ""신생아~18개월""}, ""등록년월"": ""2019년 03월"", ""제조회사"": ""릴린서"", ""최대하중"": {""최대하중"": ""15kg""}}",,,"20840021",2025-11-27 03:51:54.414,
289,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,라비베베 사다리 아기변기,라비베베,https://prod.danawa.com/info/?pcode=20805044&cate=16355086,25900,35430,4.40,165,{},"{""1"": 3, ""2"": 2, ""3"": 13, ""4"": 39, ""5"": 108}","{""GS샵"": 9, ""옥션"": 25, ""G마켓"": 43, ""SSG.COM"": 3, ""롯데ON"": 5, ""위메프"": 7, ""신세계몰"": 1, ""CJ온스타일"": 7}","[{""date"": ""25.11.04"", ""price"": 20910, ""period"": ""1개월""}, {""date"": ""11.04"", ""price"": 20910, ""period"": ""3개월""}, {""date"": ""25.11"", ""price"": 20910, ""period"": ""6개월""}, {""date"": ""25.11"", ""price"": 20910, ""period"": ""12개월""}, {""date"": ""25.11"", ""price"": 20910, ""period"": ""24개월""}]","{""단수"": {""2단"": true}, ""재질"": {""재질"": ""PP,PU""}, ""품목"": {""품목"": ""유아변기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""라비베베"", ""대상연령"": {""대상연령"": ""6개월~5세""}, ""등록년월"": ""2021년 06월"", ""제조회사"": ""라비베베"", ""최대하중"": {""최대하중"": ""70kg""}, ""성인변기장착가능"": {""O"": true}}",,,"20805044",2025-11-27 03:54:15.278,
290,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,톨스토이 다소마루 토끼변기 (1개),톨스토이,https://prod.danawa.com/info/?pcode=58850729&cate=16355086,21328,24000,5.00,3,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}","{""옥션"": 1, ""G마켓"": 2}","[{""date"": ""25.11.04"", ""price"": 20400, ""period"": ""1개월""}, {""date"": ""09.23"", ""price"": 20080, ""period"": ""3개월""}, {""date"": ""25.09"", ""price"": 20080, ""period"": ""6개월""}, {""date"": ""25.04"", ""price"": 18336, ""period"": ""12개월""}, {""date"": ""24.09"", ""price"": 18274, ""period"": ""24개월""}]","{""품목"": {""품목"": ""유아변기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""톨스토이"", ""대상연령"": {""대상연령"": ""12~48개월""}, ""등록년월"": ""2024년 07월"", ""제조회사"": ""톨스토이""}",,,"58850729",2025-11-27 03:55:47.717,
291,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아변기,더마더 마이티니포티 아기변기,더마더,https://prod.danawa.com/info/?pcode=21476999&cate=16355086,21400,21400,,,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}","{}","[{""date"": ""25.11.04"", ""price"": 21400, ""period"": ""1개월""}, {""date"": ""09.23"", ""price"": 21400, ""period"": ""3개월""}, {""date"": ""25.08"", ""price"": 21400, ""period"": ""6개월""}, {""date"": ""24.12"", ""price"": 21400, ""period"": ""12개월""}, {""date"": ""24.06"", ""price"": 21400, ""period"": ""24개월""}]","{""품목"": {""품목"": ""유아변기""}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""더마더"", ""등록년월"": ""2018년 10월"", ""제조회사"": ""더마더""}",,,"21476999",2025-11-27 03:58:26.784,
378,4,홈 > 식품/유아/완구 > 유모차/카시트/외출 > 유모차용품 > 가방/정리용품,부가부 체인징 백[해외쇼핑],부가부,https://prod.danawa.com/info/?pcode=42295889&cate=16354839,199760,208840,4.70,7,{},"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 6}","{""11번가"": 4, ""인터파크"": 3}","[{""date"": ""25.11.04"", ""price"": 192950, ""period"": ""1개월""}, {""date"": ""11.04"", ""price"": 192950, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 180600, ""period"": ""6개월""}, {""date"": ""25.01"", ""price"": 177450, ""period"": ""12개월""}, {""date"": ""24.06"", ""price"": 172940, ""period"": ""24개월""}]","{""품목"": {""보관가방"": true}, ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""부가부"", ""등록년월"": ""2024년 03월"", ""제조회사"": ""부가부""}",,,"42295889",2025-11-27 07:00:40.474,
292,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아세제/유연제,비앤비 섬유유연제 자스민 리필 1.5L (6개),보령메디앙스 비앤비,https://prod.danawa.com/info/?pcode=7435303&cate=16327211,36950,36950,5.00,2,{},"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}","{""G마켓"": 1, ""11번가"": 1}","[{""date"": ""25.11.04"", ""price"": 33960, ""period"": ""1개월""}, {""date"": ""11.04"", ""price"": 33960, ""period"": ""3개월""}, {""date"": ""25.11"", ""price"": 33960, ""period"": ""6개월""}, {""date"": ""25.04"", ""price"": 33790, ""period"": ""12개월""}, {""date"": ""24.04"", ""price"": 25200, ""period"": ""24개월""}]","{""향"": {""플로럴"": true}, ""구성"": ""리필"", ""종류"": ""섬유유연제"", ""특징"": {""항균"": true, ""유아용"": true, ""실내건조"": true, ""피부저자극"": true}, ""형태"": ""액체형"", ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""보령메디앙스 비앤비"", ""등록년월"": ""2019년 03월"", ""제조회사"": ""보령메디앙스 비앤비""}",,,"7435303",2025-11-27 03:59:58.870,"411원/100ml"
293,4,홈 > 식품/유아/완구 > 젖병/출산/육아용품 > 위생/목욕용품 > 유아세제/유연제,마이비 피부에 순한 유아세제 2.1L (1개),아벤트코리아 마이비,https://prod.danawa.com/info/?pcode=5206708&cate=16327211,5900,8520,4.70,89,"{저렴,가격,세제,만족,청소,세탁,빨래,냄새,깨끗,효과,거품,포장,추천,품질,대용량,용량}","{""1"": 0, ""2"": 0, ""3"": 3, ""4"": 13, ""5"": 73}","{""옥션"": 5, ""G마켓"": 6, ""SSG.COM"": 13, ""11번가"": 24, ""롯데ON"": 2, ""위메프"": 32, ""신세계몰"": 4, ""홈플러스"": 1, ""CJ온스타일"": 1, ""이마트인터넷쇼핑몰"": 1}","[{""date"": ""25.11.04"", ""price"": 5900, ""period"": ""1개월""}, {""date"": ""09.09"", ""price"": 5900, ""period"": ""3개월""}, {""date"": ""25.06"", ""price"": 5900, ""period"": ""6개월""}, {""date"": ""25.04"", ""price"": 3850, ""period"": ""12개월""}, {""date"": ""25.04"", ""price"": 3850, ""period"": ""24개월""}]","{""구성"": ""리필"", ""분류"": ""세탁세제"", ""특징"": {""중성"": true, ""유아용"": true, ""피부저자극"": true}, ""형태"": ""액체형"", ""KC인증"": {""안전확인인증"": ""상세설명 / 판매 사이트 문의인증번호 확인"", ""적합성평가인증"": ""상세설명 / 판매 사이트 문의인증번호 확인""}, ""manufacturer"": ""아벤트코리아 마이비"", ""등록년월"": ""2017년 04월"", ""제조회사"": ""아벤트코리아 마이비"", ""세탁기유형"": ""일반,드럼세탁겸용""}",,,"5206708",2025-11-27 04:02:14.468,"281원/100ml"
